#! dEb_Eb[f,0]/  dP_P[f,1]/   dth[f,2]/    total_chi2[f,3]/    total_redChi2[f,4]/    total_chi2_elec[f,5]/    total_redChi2_elec[f,6]/    total_chi2_prot[f,7]/    total_redChi2_prot[f,8]/ 
0.0002    0.0035    0.001    397920.2452    24870.0153    181325.7877    15110.4823    216594.4574    216594.4574
0.0004    0.0015    0.002    403347.8469    25209.2404    163892.5638    13657.7137    239455.2831    239455.2831
0.0002    0.0025    0.0015    403858.7854    25241.1741    174698.7874    14558.2323    229159.998    229159.998
-0.001    0.001    0.002    403937.6837    25246.1052    172298.8175    14358.2348    231638.8662    231638.8662
-0.0    0.0035    0.001    404996.2657    25312.2666    185904.6917    15492.0576    219091.574    219091.574
0.0002    0.0015    0.002    410316.4161    25644.776    168236.2815    14019.6901    242080.1346    242080.1346
-0.0    0.0025    0.0015    410918.1377    25682.3836    179189.9259    14932.4938    231728.2118    231728.2118
-0.0002    0.0035    0.001    412146.401    25759.1501    190543.2509    15878.6042    221603.1501    221603.1501
-0.0    0.0015    0.002    417359.1001    26084.9438    172639.6545    14386.6379    244719.4456    244719.4456
-0.0002    0.0025    0.0015    418051.6048    26128.2253    183740.7197    15311.7266    234310.8851    234310.8851
0.001    0.004    0.001    418194.5516    26137.1595    186356.2516    15529.6876    231838.3    231838.3
-0.0004    0.0035    0.001    419370.6513    26210.6657    195241.4655    16270.1221    224129.1858    224129.1858
0.001    0.003    0.0015    424466.3071    26529.1442    179632.4362    14969.3697    244833.871    244833.871
-0.0002    0.0015    0.002    424475.899    26529.7437    177102.6828    14758.5569    247373.2162    247373.2162
-0.0004    0.0025    0.0015    425259.1868    26578.6992    188351.1688    15695.9307    236908.018    236908.018
0.0008    0.004    0.001    425405.5334    26587.8458    190985.7314    15915.4776    234419.802    234419.802
-0.0006    0.0035    0.001    426669.0164    26666.8135    199999.3354    16666.6113    226669.681    226669.681
0.001    0.002    0.002    431257.1531    26953.5721    173073.1151    14422.7596    258184.038    258184.038
0.0008    0.003    0.0015    431660.6207    26978.7888    184174.1505    15347.8459    247486.4702    247486.4702
-0.0004    0.0015    0.002    431666.8128    26979.1758    181625.3665    15135.4472    250041.4463    250041.4463
-0.0006    0.0025    0.0015    432540.8837    27033.8052    193021.2732    16085.1061    239519.6105    239519.6105
0.0006    0.004    0.001    432690.6301    27043.1644    195674.8666    16306.2389    237015.7635    237015.7635
-0.0008    0.0035    0.001    434041.4964    27127.5935    204816.8607    17068.0717    229224.6358    229224.6358
0.0008    0.002    0.002    438434.7985    27402.1749    177527.0641    14793.922    260907.7344    260907.7344
0.0006    0.003    0.0015    438929.0492    27433.0656    188775.5202    15731.2934    250153.5289    250153.5289
-0.0006    0.0015    0.002    438931.8415    27433.2401    186207.7055    15517.3088    252724.136    252724.136
-0.0008    0.0025    0.0015    439896.6955    27493.5435    197751.033    16479.2528    242145.6625    242145.6625
0.0004    0.004    0.001    440049.8416    27503.1151    200423.6571    16701.9714    239626.1845    239626.1845
-0.001    0.0035    0.001    441488.0913    27593.0057    209694.0412    17474.5034    231794.0501    231794.0501
0.0006    0.002    0.002    445686.5587    27855.4099    182040.6683    15170.0557    263645.8904    263645.8904
-0.0008    0.0015    0.002    446270.985    27891.9366    190849.6998    15904.1417    255421.2852    255421.2852
0.0004    0.003    0.0015    446271.5925    27891.9745    193436.5453    16119.7121    252835.0472    252835.0472
-0.001    0.0025    0.0015    447326.6222    27957.9139    202540.4481    16878.3707    244786.174    244786.174
0.0002    0.004    0.001    447483.1681    27967.698    205232.1029    17102.6752    242251.0651    242251.0651
0.0004    0.002    0.002    453012.4338    28313.2771    186613.9279    15551.1607    266398.5059    266398.5059
-0.001    0.0015    0.002    453684.2435    28355.2652    195551.3495    16295.9458    258132.894    258132.894
0.0002    0.003    0.0015    453688.2507    28355.5157    198157.2257    16513.1021    255531.025    255531.025
-0.0    0.004    0.001    454990.6094    28436.9131    210100.2041    17508.3503    244890.4053    244890.4053
0.0002    0.002    0.002    460412.4238    28775.7765    191246.8428    15937.2369    269165.581    269165.581
-0.0    0.003    0.0015    461179.0238    28823.689    202937.5614    16911.4634    258241.4624    258241.4624
-0.0002    0.004    0.001    462572.1656    28910.7604    215027.9606    17918.9967    247544.205    247544.205
-0.0    0.002    0.002    467886.5287    29242.908    195939.413    16328.2844    271947.1156    271947.1156
-0.0002    0.003    0.0015    468743.9118    29296.4945    207777.5524    17314.796    260966.3594    260966.3594
-0.0004    0.004    0.001    470227.8367    29389.2398    220015.3724    18334.6144    250212.4643    250212.4643
-0.0002    0.002    0.002    475434.7484    29714.6718    200691.6386    16724.3032    274743.1098    274743.1098
0.001    0.0035    0.0015    475508.0621    29719.2539    203427.2983    16952.2749    272080.7638    272080.7638
-0.0004    0.003    0.0015    476382.9146    29773.9322    212677.1988    17723.0999    263705.7159    263705.7159
-0.0006    0.004    0.001    477957.6227    29872.3514    225062.4396    18755.2033    252895.1831    252895.1831
0.001    0.0025    0.002    482565.4505    30160.3407    196420.1003    16368.3417    286145.3502    286145.3502
-0.0004    0.002    0.002    483057.083    30191.0677    205503.5195    17125.2933    277553.5635    277553.5635
0.0008    0.0035    0.0015    483133.7965    30195.8623    208258.2099    17354.8508    274875.5866    274875.5866
-0.0006    0.003    0.0015    484096.0324    30256.002    217636.5005    18136.375    266459.5319    266459.5319
-0.0008    0.004    0.001    485761.5235    30360.0952    230169.1621    19180.7635    255592.3614    255592.3614
0.0008    0.0025    0.002    490174.5167    30635.9073    201163.2465    16763.6039    289011.2702    289011.2702
-0.0006    0.002    0.002    490753.5325    30672.0958    210375.0558    17531.2546    280378.4768    280378.4768
0.0006    0.0035    0.0015    490833.6458    30677.1029    213148.7769    17762.3981    277684.8689    277684.8689
-0.0008    0.003    0.0015    491883.265    30742.7041    222655.4575    18554.6215    269227.8075    269227.8075
-0.001    0.004    0.001    493639.5392    30852.4712    235335.5399    19611.295    258303.9993    258303.9993
0.0006    0.0025    0.002    497857.6977    31116.1061    205966.048    17163.8373    291891.6498    291891.6498
-0.0008    0.002    0.002    498524.0969    31157.7561    215306.2473    17942.1873    283217.8496    283217.8496
0.0004    0.0035    0.0015    498607.61    31162.9756    218098.9991    18174.9166    280508.6108    280508.6108
-0.001    0.003    0.0015    499744.6125    31234.0383    227734.0699    18977.8392    272010.5426    272010.5426
0.0004    0.0025    0.002    505614.9937    31600.9371    210828.5048    17569.0421    294786.4889    294786.4889
-0.001    0.002    0.002    506368.7762    31648.0485    220297.0942    18358.0912    286071.6819    286071.6819
0.0002    0.0035    0.0015    506455.689    31653.4806    223108.8768    18592.4064    283346.8122    283346.8122
0.0002    0.0025    0.002    513446.4045    32090.4003    215750.6169    17979.2181    297695.7875    297695.7875
-0.0    0.0035    0.0015    514377.8829    32148.6177    228178.4097    19014.8675    286199.4732    286199.4732
-0.0    0.0025    0.002    521351.9302    32584.4956    220732.3844    18394.3654    300619.5457    300619.5457
-0.0002    0.0035    0.0015    522374.1917    32648.387    233307.598    19442.2998    289066.5938    289066.5938
-0.0002    0.0025    0.002    529331.5708    33083.2232    225773.8072    18814.4839    303557.7635    303557.7635
0.001    0.004    0.0015    529487.79    33092.9869    228715.3732    19059.6144    300772.4168    300772.4168
-0.0004    0.0035    0.0015    530444.6154    33152.7885    238496.4416    19874.7035    291948.1738    291948.1738
0.001    0.003    0.002    536811.7208    33550.7326    221260.2983    18438.3582    315551.4225    315551.4225
-0.0004    0.0025    0.002    537385.3262    33586.5829    230874.8854    19239.5738    306510.4408    306510.4408
0.0008    0.004    0.0015    537544.9453    33596.5591    233835.4821    19486.2902    303709.4632    303709.4632
-0.0006    0.0035    0.0015    538589.154    33661.8221    243744.9405    20312.0784    294844.2135    294844.2135
0.0008    0.003    0.002    544852.2078    34053.263    226292.6417    18857.7201    318559.5661    318559.5661
-0.0006    0.0025    0.002    545513.1965    34094.5748    236035.6189    19669.6349    309477.5777    309477.5777
0.0006    0.004    0.0015    545676.2154    34104.7635    239015.2463    19917.9372    306660.9691    306660.9691
-0.0008    0.0035    0.0015    546807.8074    34175.488    249053.0948    20754.4246    297754.7126    297754.7126
0.0006    0.003    0.002    552966.8097    34560.4256    231384.6405    19282.0534    321582.1693    321582.1693
-0.0008    0.0025    0.002    553715.1818    34607.1989    241256.0077    20104.6673    312459.1741    312459.1741
0.0004    0.004    0.0015    553881.6004    34617.6    244254.6658    20354.5555    309626.9346    309626.9346
-0.001    0.0035    0.0015    555100.5758    34693.786    254420.9044    21201.742    300679.6714    300679.6714
0.0004    0.003    0.002    561155.5265    35072.2204    236536.2945    19711.3579    324619.232    324619.232
-0.001    0.0025    0.002    561991.2819    35124.4551    246536.0518    20544.671    315455.23    315455.23
0.0002    0.004    0.0015    562161.1003    35135.0688    249553.7407    20796.1451    312607.3596    312607.3596
0.0002    0.003    0.002    569418.3582    35588.6474    241747.6039    20145.6337    327670.7542    327670.7542
-0.0    0.004    0.0015    570514.715    35657.1697    254912.4709    21242.7059    315602.2442    315602.2442
-0.0    0.003    0.002    577755.3047    36109.7065    247018.5687    20584.8807    330736.736    330736.736
-0.0002    0.004    0.0015    578942.4447    36183.9028    260330.8564    21694.238    318611.5883    318611.5883
-0.0002    0.003    0.002    586166.3661    36635.3979    252349.1887    21029.0991    333817.1774    333817.1774
-0.0004    0.004    0.0015    587444.2892    36715.2681    265808.8972    22150.7414    321635.392    321635.392
0.001    0.0035    0.002    593995.9641    37124.7478    247593.7092    20632.8091    346402.255    346402.255
-0.0004    0.003    0.002    594651.5424    37165.7214    257739.4641    21478.2887    336912.0783    336912.0783
-0.0006    0.004    0.0015    596020.2486    37251.2655    271346.5934    22612.2161    324673.6552    324673.6552
0.0008    0.0035    0.002    602467.872    37654.242    252915.2498    21076.2708    349552.6222    349552.6222
-0.0006    0.003    0.002    603210.8336    37700.6771    263189.3948    21932.4496    340021.4387    340021.4387
-0.0008    0.004    0.0015    604670.3229    37791.8952    276943.9449    23078.6621    327726.3779    327726.3779
0.0006    0.0035    0.002    611013.8947    38188.3684    258296.4458    21524.7038    352717.4489    352717.4489
-0.0008    0.003    0.002    611844.2396    38240.265    268698.9809    22391.5817    343145.2587    343145.2587
-0.001    0.004    0.0015    613394.512    38337.157    282600.9518    23550.0793    330793.5603    330793.5603
0.0004    0.0035    0.002    619634.0323    38727.127    263737.2971    21978.1081    355896.7352    355896.7352
-0.001    0.003    0.002    620551.7605    38784.485    274268.2222    22855.6852    346283.5383    346283.5383
0.0002    0.0035    0.002    628328.2848    39270.5178    269237.8037    22436.4836    359090.4811    359090.4811
-0.0    0.0035    0.002    637096.6522    39818.5408    274797.9657    22899.8305    362298.6865    362298.6865
-0.0002    0.0035    0.002    645939.1344    40371.1959    280417.783    23368.1486    365521.3514    365521.3514
0.001    0.004    0.002    654118.1804    40882.3863    275420.3329    22951.6944    378697.8476    378697.8476
-0.0004    0.0035    0.002    654855.7315    40928.4832    286097.2556    23841.438    368758.4759    368758.4759
0.0008    0.004    0.002    663021.5091    41438.8443    281031.0707    23419.2559    381990.4384    381990.4384
-0.0006    0.0035    0.002    663846.4435    41490.4027    291836.3836    24319.6986    372010.0599    372010.0599
0.0006    0.004    0.002    671998.9527    41999.9345    286701.464    23891.7887    385297.4887    385297.4887
-0.0008    0.0035    0.002    672911.2704    42056.9544    297635.1669    24802.9306    375276.1035    375276.1035
0.0004    0.004    0.002    681050.5111    42565.6569    292431.5125    24369.2927    388618.9986    388618.9986
-0.001    0.0035    0.002    682050.2122    42628.1383    303493.6055    25291.1338    378556.6067    378556.6067
0.0002    0.004    0.002    690176.1844    43136.0115    298221.2164    24851.768    391954.9681    391954.9681
-0.0    0.004    0.002    699375.9726    43710.9983    304070.5756    25339.2146    395305.397    395305.397
-0.0002    0.004    0.002    708649.8757    44290.6172    309979.5901    25831.6325    398670.2856    398670.2856
-0.0004    0.004    0.002    717997.8937    44874.8684    315948.26    26329.0217    402049.6337    402049.6337
-0.0006    0.004    0.002    727420.0265    45463.7517    321976.5852    26831.3821    405443.4413    405443.4413
-0.0008    0.004    0.002    736916.2742    46057.2671    328064.5657    27338.7138    408851.7085    408851.7085
-0.001    0.004    0.002    746486.6368    46655.4148    334212.2016    27851.0168    412274.4352    412274.4352
