#! dEb_Eb[f,0]/  dP_P[f,1]/   dth[f,2]/    total_chi2[f,3]/    total_redChi2[f,4]/    total_chi2_elec[f,5]/    total_redChi2_elec[f,6]/    total_chi2_prot[f,7]/    total_redChi2_prot[f,8]/ 
-0.0006    0.004    0.0    1525265.0608    80277.1085    1453611.8896    96907.4593    71653.1713    71653.1713
-0.0004    0.0015    0.002    1529530.8279    80501.6225    1398304.9874    93220.3325    131225.8405    131225.8405
-0.0004    0.0035    0.0005    1531243.1877    80591.7467    1444444.8276    96296.3218    86798.3602    86798.3602
0.001    0.0025    0.002    1534045.7222    80739.2485    1384444.5396    92296.3026    149601.1827    149601.1827
-0.0002    0.003    0.001    1539640.1552    81033.6924    1436233.5768    95748.9051    103406.5784    103406.5784
-0.0    0.0025    0.0015    1550455.9633    81602.9454    1428978.1374    95265.2092    121477.8259    121477.8259
0.0002    0.004    0.0005    1562777.7825    82251.4622    1468003.6638    97866.9109    94774.1188    94774.1188
0.0002    0.002    0.002    1563690.612    82299.5059    1422678.5093    94845.234    141012.1027    141012.1027
0.0004    0.0035    0.001    1572361.6307    82755.8753    1460255.425    97350.3617    112106.2057    112106.2057
-0.001    0.0025    0.001    1573684.0471    82825.4762    1477370.0413    98491.3361    96314.0059    96314.0059
-0.0008    0.002    0.0015    1583043.5088    83318.0794    1469274.3551    97951.6237    113769.1537    113769.1537
0.0006    0.003    0.0015    1584364.3194    83387.5958    1453462.9974    96897.5332    130901.3219    130901.3219
-0.0008    0.004    0.0    1592106.6544    83795.0871    1519370.5839    101291.3723    72736.0705    72736.0705
-0.0006    0.0015    0.002    1594821.811    83937.9901    1462134.4801    97475.632    132687.3309    132687.3309
-0.0006    0.0035    0.0005    1597815.3155    84095.5429    1509826.287    100655.0858    87989.0285    87989.0285
0.0008    0.0025    0.002    1598785.8487    84146.6236    1447626.3812    96508.4254    151159.4675    151159.4675
-0.0004    0.003    0.001    1605942.8172    84523.3062    1501237.8015    100082.5201    104705.0157    104705.0157
0.001    0.004    0.001    1606018.5588    84527.2926    1484851.6232    98990.1082    121166.9356    121166.9356
-0.0002    0.0025    0.0015    1616489.1595    85078.3768    1493605.1271    99573.6751    122884.0323    122884.0323
-0.0    0.002    0.002    1629454.3423    85760.7549    1486928.2641    99128.5509    142526.0782    142526.0782
-0.0    0.004    0.0005    1629822.6575    85780.1399    1533805.3854    102253.6924    96017.2722    96017.2722
0.0002    0.0035    0.001    1639137.0399    86270.3705    1525679.9117    101711.9941    113457.1282    113457.1282
-0.001    0.002    0.0015    1650100.3089    86847.3847    1534969.258    102331.2839    115131.0508    115131.0508
0.0004    0.003    0.0015    1650870.2628    86887.9086    1518510.2493    101234.0166    132360.0135    132360.0135
-0.001    0.004    0.0    1660444.5991    87391.821    1586617.4536    105774.4969    73827.1455    73827.1455
-0.0008    0.0015    0.002    1661609.1453    87453.1129    1527452.1482    101830.1432    134156.9971    134156.9971
0.0006    0.0025    0.002    1665022.3263    87632.754    1512296.3982    100819.7599    152725.928    152725.928
-0.0008    0.0035    0.0005    1665883.7944    87678.0944    1576695.9219    105113.0615    89187.8725    89187.8725
0.0008    0.004    0.001    1673266.7152    88066.6692    1550696.372    103379.7581    122570.3431    122570.3431
-0.0006    0.003    0.001    1673741.8303    88091.6753    1567730.2014    104515.3468    106011.6289    106011.6289
-0.0004    0.0025    0.0015    1684018.7067    88632.5635    1559720.2922    103981.3528    124298.4145    124298.4145
0.001    0.0035    0.0015    1686186.8187    88746.6747    1543989.7216    102932.6481    142197.0971    142197.0971
-0.0002    0.002    0.002    1696714.4238    89300.7591    1552666.1943    103511.0796    144048.2295    144048.2295
-0.0002    0.004    0.0005    1698363.8837    89387.5728    1601095.2824    106739.6855    97268.6013    97268.6013
-0.0    0.0035    0.001    1707408.8002    89863.6211    1592592.5738    106172.8383    114816.2264    114816.2264
0.0002    0.003    0.0015    1718872.5573    90466.9767    1585045.6765    105669.7118    133826.8807    133826.8807
-0.001    0.0015    0.002    1729892.8307    91046.9911    1594257.9917    106283.8661    135634.839    135634.839
0.0004    0.0025    0.002    1732755.155    91197.6397    1578454.5906    105230.306    154300.5644    154300.5644
-0.001    0.0035    0.0005    1735448.6244    91339.4013    1645053.7321    109670.2488    90394.8923    90394.8923
0.0006    0.004    0.001    1742011.2227    91684.8012    1618029.2963    107868.6198    123981.9265    123981.9265
-0.0008    0.003    0.001    1743037.1945    91738.7997    1635710.7767    109047.3851    107326.4178    107326.4178
-0.0006    0.0025    0.0015    1753044.6052    92265.5055    1627323.6327    108488.2422    125720.9725    125720.9725
0.0008    0.0035    0.0015    1754661.8605    92350.6242    1610945.4109    107396.3607    143716.4495    143716.4495
-0.0004    0.002    0.002    1765470.8564    92919.5188    1619892.2999    107992.82    145578.5565    145578.5565
-0.0004    0.004    0.0005    1768401.4609    93073.7611    1669873.3547    111324.8903    98528.1063    98528.1063
0.001    0.003    0.002    1769731.3388    93143.7547    1604817.3369    106987.8225    164914.0019    164914.0019
-0.0002    0.0035    0.001    1777176.9116    93535.6269    1660993.4113    110732.8941    116183.5004    116183.5004
-0.0    0.003    0.0015    1788371.2029    94124.8002    1653069.2791    110204.6186    135301.9238    135301.9238
0.0002    0.0025    0.002    1801984.3348    94841.2808    1646100.9583    109740.0639    155883.3766    155883.3766
0.0004    0.004    0.001    1812252.0814    95381.6885    1686850.3959    112456.6931    125401.6856    125401.6856
-0.001    0.003    0.001    1813828.9099    95464.6795    1705179.5274    113678.6352    108649.3825    108649.3825
-0.0008    0.0025    0.0015    1823566.8547    95977.2029    1696415.1485    113094.3432    127151.7062    127151.7062
0.0006    0.0035    0.0015    1824633.2533    96033.3291    1679389.2756    111959.285    145243.9777    145243.9777
-0.0006    0.002    0.002    1835723.6402    96617.0337    1688606.5808    112573.7721    147117.0593    147117.0593
0.0008    0.003    0.002    1839433.2659    96812.2772    1672883.9667    111525.5978    166549.2991    166549.2991
-0.0006    0.004    0.0005    1839935.3893    96838.7047    1740139.6024    116009.3068    99795.787    99795.787
-0.0004    0.0035    0.001    1848441.3742    97286.3881    1730882.4241    115392.1616    117558.9502    117558.9502
-0.0002    0.003    0.0015    1859366.1997    97861.3789    1722581.0571    114838.7371    136785.1427    136785.1427
-0.0    0.0025    0.002    1872709.8658    98563.6771    1715235.5013    114349.0334    157474.3645    157474.3645
0.0002    0.004    0.001    1883989.2912    99157.3311    1757159.6708    117143.9781    126829.6204    126829.6204
-0.001    0.0025    0.0015    1895585.4554    99767.6555    1766994.8396    117799.656    128590.6158    128590.6158
0.0004    0.0035    0.0015    1896100.9974    99794.7893    1749321.3157    116621.421    146779.6816    146779.6816
-0.0008    0.002    0.002    1907472.7751    100393.304    1758809.0371    117253.9358    148663.7379    148663.7379
0.0006    0.003    0.002    1910631.5441    100559.555    1742438.7719    116162.5848    168192.7722    168192.7722
-0.0008    0.004    0.0005    1912965.6689    100682.4036    1811894.0254    120792.935    101071.6435    101071.6435
-0.0006    0.0035    0.001    1921202.188    101115.9046    1802259.6122    120150.6408    118942.5757    118942.5757
-0.0004    0.003    0.0015    1931857.5476    101676.713    1793581.0103    119572.0674    138276.5373    138276.5373
0.001    0.004    0.0015    1933771.2476    101777.4341    1776635.9245    118442.395    157135.3232    157135.3232
-0.0002    0.0025    0.002    1944931.7479    102364.8288    1785858.2197    119057.2146    159073.5282    159073.5282
-0.0    0.004    0.001    1957222.8522    103011.7291    1828957.1211    121930.4747    128265.7311    128265.7311
0.0002    0.0035    0.0015    1969065.0925    103635.0049    1820741.5311    121382.7687    148323.5614    148323.5614
-0.001    0.002    0.002    1980718.2611    104248.3295    1830499.6688    122033.3113    150218.5923    150218.5923
0.0004    0.003    0.002    1983326.1734    104385.5881    1813481.7524    120898.7835    169844.421    169844.421
-0.001    0.004    0.0005    1987492.2995    104604.8579    1885136.6238    125675.7749    102355.6757    102355.6757
-0.0008    0.0035    0.001    1995459.3528    105024.1765    1875124.9758    125008.3317    120334.3771    120334.3771
-0.0006    0.003    0.0015    2005845.2467    105570.8025    1866069.139    124404.6093    139776.1077    139776.1077
0.0008    0.004    0.0015    2007208.09    105642.5311    1848476.402    123231.7601    158731.688    158731.688
-0.0004    0.0025    0.002    2018649.9812    106244.7359    1857969.1135    123864.6076    160680.8677    160680.8677
0.001    0.0035    0.002    2022656.0515    106455.5817    1841679.6352    122778.6423    180976.4163    180976.4163
-0.0002    0.004    0.001    2031952.7643    106944.8823    1902242.7468    126816.1831    129710.0175    129710.0175
-0.0    0.0035    0.0015    2043525.5388    107553.9757    1893649.9219    126243.3281    149875.6169    149875.6169
0.0002    0.003    0.002    2057517.1539    108290.3765    1886012.9084    125734.1939    171504.2455    171504.2455
-0.001    0.0035    0.001    2071212.8688    109011.2036    1949478.5146    129965.2343    121734.3542    121734.3542
-0.0008    0.003    0.0015    2081329.2969    109543.6472    1940045.443    129336.3629    141283.8539    141283.8539
0.0006    0.004    0.0015    2082141.2835    109586.3833    1921805.0549    128120.337    160336.2286    160336.2286
-0.0006    0.0025    0.002    2093864.5655    110203.3982    1931568.1826    128771.2122    162296.3829    162296.3829
0.0008    0.0035    0.002    2097319.7793    110385.2515    1914631.0533    127642.0702    182688.726    182688.726
-0.0004    0.004    0.001    2108179.0275    110956.7909    1977016.5478    131801.1032    131162.4797    131162.4797
-0.0002    0.0035    0.0015    2119482.3362    111551.7019    1968046.4881    131203.0992    151435.8482    151435.8482
-0.0    0.003    0.002    2133204.4855    112273.9203    1960032.2396    130668.816    173172.2459    173172.2459
-0.001    0.003    0.0015    2158309.6982    113595.2473    2015509.9224    134367.3282    142799.7759    142799.7759
0.0004    0.004    0.0015    2158570.8282    113608.991    1996621.8832    133108.1255    161948.945    161948.945
-0.0008    0.0025    0.002    2170575.5011    114240.8158    2006655.4271    133777.0285    163920.0739    163920.0739
0.0006    0.0035    0.002    2173479.8581    114393.6767    1989070.6467    132604.7098    184409.2114    184409.2114
-0.0006    0.004    0.001    2185901.6419    115047.4548    2053278.5242    136885.2349    132623.1177    132623.1177
-0.0004    0.0035    0.0015    2196935.4848    115628.1834    2043931.2296    136262.082    153004.2552    153004.2552
-0.0002    0.003    0.002    2210388.1683    116336.2194    2035539.7462    135702.6497    174848.422    174848.422
0.0002    0.004    0.0015    2236496.724    117710.3539    2072926.8868    138195.1258    163569.8371    163569.8371
-0.001    0.0025    0.002    2248782.7877    118356.9888    2083230.847    138882.0565    165551.9407    165551.9407
0.0004    0.0035    0.002    2251136.2881    118480.8573    2064998.4154    137666.561    186137.8726    186137.8726
-0.0008    0.004    0.001    2265120.6074    119216.8741    2131028.6759    142068.5784    134091.9315    134091.9315
-0.0006    0.0035    0.0015    2275884.9845    119783.4202    2121304.1464    141420.2764    154580.8381    154580.8381
-0.0004    0.003    0.002    2289068.2021    120477.2738    2112535.4282    140835.6952    176532.7739    176532.7739
0.001    0.004    0.002    2292819.8605    120674.7295    2095031.4347    139668.7623    197788.4258    197788.4258
-0.0    0.004    0.0015    2315918.9709    121890.4722    2150720.0658    143381.3377    165198.9051    165198.9051
0.0002    0.0035    0.002    2330289.0692    122646.7931    2142414.3595    142827.624    187874.7096    187874.7096
-0.001    0.004    0.001    2345835.924    123465.0486    2210267.003    147351.1335    135568.921    135568.921
-0.0008    0.0035    0.0015    2356330.8353    124017.4124    2200165.2386    146677.6826    156165.5967    156165.5967
-0.0006    0.003    0.002    2369244.5872    124697.0835    2191019.2855    146067.9524    178225.3016    178225.3016
0.0008    0.004    0.002    2372445.3889    124865.5468    2172867.641    144857.8427    199577.7479    199577.7479
-0.0002    0.004    0.0015    2396837.5689    126149.3457    2230001.4202    148666.7613    166836.1488    166836.1488
-0.0    0.0035    0.002    2410938.2014    126891.4843    2221318.479    148087.8986    189619.7224    189619.7224
-0.001    0.0035    0.0015    2438273.0373    128330.1599    2280514.5062    152034.3004    157758.5311    157758.5311
-0.0008    0.003    0.002    2450917.3233    128995.6486    2270991.3182    151399.4212    179926.0051    179926.0051
0.0006    0.004    0.002    2453567.2684    129135.1194    2252192.0226    150146.1348    201375.2458    201375.2458
-0.0004    0.004    0.0015    2479252.5181    130486.9746    2310770.9499    154051.3967    168481.5683    168481.5683
-0.0002    0.0035    0.002    2493083.6848    131214.9308    2301710.7738    153447.3849    191372.911    191372.911
-0.001    0.003    0.002    2534086.4106    133372.969    2352451.5263    156830.1018    181634.8843    181634.8843
0.0004    0.004    0.002    2536185.499    133483.4473    2333004.5795    155533.6386    203180.9195    203180.9195
-0.0006    0.004    0.0015    2563163.8185    134903.3589    2393028.6549    159535.2437    170135.1635    170135.1635
-0.0004    0.0035    0.002    2576725.5193    135617.1326    2383591.244    158906.0829    193134.2753    193134.2753
0.0002    0.004    0.002    2620300.0807    137910.5306    2415305.3118    161020.3541    204994.7689    204994.7689
-0.0008    0.004    0.0015    2648571.4699    139398.4984    2476774.5353    165118.3024    171796.9346    171796.9346
