#! dEb_Eb[f,0]/  dP_P[f,1]/   dth[f,2]/    total_chi2[f,3]/    total_redChi2[f,4]/    total_chi2_elec[f,5]/    total_redChi2_elec[f,6]/    total_chi2_prot[f,7]/    total_redChi2_prot[f,8]/ 
0.0002    0.0035    0.001    408263.6106    21487.5585    191669.1532    12777.9435    216594.4574    216594.4574
-0.001    0.002    0.0015    408422.3476    21495.913    189415.782    12627.7188    219006.5656    219006.5656
0.0004    0.0015    0.002    413698.3902    21773.5995    174243.1071    11616.2071    239455.2831    239455.2831
0.0002    0.0025    0.0015    414305.9612    21805.5769    185145.9632    12343.0642    229159.998    229159.998
-0.001    0.001    0.002    414622.4647    21822.235    182983.5985    12198.9066    231638.8662    231638.8662
-0.0    0.0035    0.001    415552.5071    21871.1846    196460.9331    13097.3955    219091.574    219091.574
0.0002    0.0015    0.002    420876.7373    22151.4072    178796.6027    11919.7735    242080.1346    242080.1346
-0.0    0.0025    0.0015    421577.8312    22188.3069    189849.6194    12656.6413    231728.2118    231728.2118
-0.0002    0.0035    0.001    422917.9    22258.8368    201314.7499    13420.9833    221603.1501    221603.1501
-0.0    0.0015    0.002    428131.5807    22533.2411    183412.1351    12227.4757    244719.4456    244719.4456
0.001    0.004    0.001    428832.9591    22570.1557    196994.6591    13132.9773    231838.3    231838.3
-0.0002    0.0025    0.0015    428926.1976    22575.063    194615.3124    12974.3542    234310.8851    234310.8851
-0.0004    0.0035    0.001    430359.7893    22650.5152    206230.6035    13748.7069    224129.1858    224129.1858
0.001    0.003    0.0015    435211.9156    22905.8903    190378.0446    12691.8696    244833.871    244833.871
-0.0002    0.0015    0.002    435462.9206    22919.1011    188089.7044    12539.3136    247373.2162    247373.2162
0.0008    0.004    0.001    436259.4743    22961.025    201839.6723    13455.9782    234419.802    234419.802
-0.0004    0.0025    0.0015    436351.0603    22965.8453    199443.0423    13296.2028    236908.018    236908.018
-0.0006    0.0035    0.001    437878.175    23046.2197    211208.494    14080.5663    226669.681    226669.681
0.001    0.002    0.002    442119.2976    23269.4367    183935.2596    12262.3506    258184.038    258184.038
0.0008    0.003    0.0015    442621.4042    23295.8634    195134.9341    13008.9956    247486.4702    247486.4702
-0.0004    0.0015    0.002    442870.7568    23308.9872    192829.3105    12855.2874    250041.4463    250041.4463
0.0006    0.004    0.001    443762.4858    23355.9203    206746.7223    13783.1148    237015.7635    237015.7635
-0.0006    0.0025    0.0015    443852.4195    23360.6537    204332.809    13622.1873    239519.6105    239519.6105
-0.0008    0.0035    0.001    445473.0571    23445.9504    216248.4213    14416.5614    229224.6358    229224.6358
0.0008    0.002    0.002    449511.7597    23658.5137    188604.0253    12573.6017    260907.7344    260907.7344
0.0006    0.003    0.0015    450107.3893    23689.8626    199953.8603    13330.2574    250153.5289    250153.5289
-0.0006    0.0015    0.002    450355.0894    23702.8994    197630.9534    13175.3969    252724.136    252724.136
0.0004    0.004    0.001    451341.9937    23754.8418    211715.8092    14114.3873    239626.1845    239626.1845
-0.0008    0.0025    0.0015    451430.275    23759.4882    209284.6125    13952.3075    242145.6625    242145.6625
-0.001    0.0035    0.001    453144.4355    23849.7071    221350.3854    14756.6924    231794.0501    231794.0501
0.0006    0.002    0.002    456980.7182    24051.6167    193334.8278    12888.9885    263645.8904    263645.8904
0.0004    0.003    0.0015    457669.8706    24087.8879    204834.8234    13655.6549    252835.0472    252835.0472
-0.0008    0.0015    0.002    457915.9184    24100.8378    202494.6332    13499.6422    255421.2852    255421.2852
0.0002    0.004    0.001    458997.998    24157.7894    216746.9329    14449.7955    242251.0651    242251.0651
-0.001    0.0025    0.0015    459084.6269    24162.3488    214298.4529    14286.5635    244786.174    244786.174
0.0004    0.002    0.002    464526.173    24448.7459    198127.6671    13208.5111    266398.5059    266398.5059
0.0002    0.003    0.0015    465308.8484    24489.9394    209777.8234    13985.1882    255531.025    255531.025
-0.001    0.0015    0.002    465553.2438    24502.8023    207420.3498    13828.0233    258132.894    258132.894
-0.0    0.004    0.001    466730.4987    24564.7631    221840.0934    14789.3396    244890.4053    244890.4053
0.0002    0.002    0.002    472148.1243    24849.9013    202982.5433    13532.1696    269165.581    269165.581
-0.0    0.003    0.0015    473024.3226    24896.017    214782.8601    14318.8573    258241.4624    258241.4624
-0.0002    0.004    0.001    474539.4958    24975.7629    226995.2908    15133.0194    247544.205    247544.205
-0.0    0.002    0.002    479846.5719    25255.0827    207899.4563    13859.9638    271947.1156    271947.1156
-0.0002    0.003    0.0015    480816.2931    25306.1207    219849.9337    14656.6622    260966.3594    260966.3594
-0.0004    0.004    0.001    482424.9893    25390.7889    232212.525    15480.835    250212.4643    250212.4643
0.001    0.0035    0.0015    487442.6191    25654.8747    215361.8553    14357.457    272080.7638    272080.7638
-0.0002    0.002    0.002    487621.5159    25664.2903    212878.4061    14191.8937    274743.1098    274743.1098
-0.0004    0.003    0.0015    488684.76    25720.2505    224979.0442    14998.6029    263705.7159    263705.7159
-0.0006    0.004    0.001    490386.9791    25809.841    237491.796    15832.7864    252895.1831    252895.1831
0.001    0.0025    0.002    494618.5008    26032.5527    208473.1506    13898.21    286145.3502    286145.3502
0.0008    0.0035    0.0015    495295.7118    26068.1954    220420.1253    14694.675    274875.5866    274875.5866
-0.0004    0.002    0.002    495472.9563    26077.524    217919.3928    14527.9595    277553.5635    277553.5635
-0.0006    0.003    0.0015    496629.7233    26138.4065    230170.1914    15344.6794    266459.5319    266459.5319
-0.0008    0.004    0.001    498425.4653    26232.9192    242833.1039    16188.8736    255592.3614    255592.3614
0.0008    0.0025    0.002    502454.5671    26444.9772    213443.2969    14229.5531    289011.2702    289011.2702
0.0006    0.0035    0.0015    503225.301    26485.5422    225540.4321    15036.0288    277684.8689    277684.8689
-0.0006    0.002    0.002    503400.893    26494.7838    223022.4163    14868.1611    280378.4768    280378.4768
-0.0008    0.003    0.0015    504651.183    26560.5886    235423.3755    15694.8917    269227.8075    269227.8075
-0.001    0.004    0.001    506540.4479    26660.0236    248236.4486    16549.0966    258303.9993    258303.9993
0.0006    0.0025    0.002    510367.1297    26861.4279    218475.4799    14565.032    291891.6498    291891.6498
0.0004    0.0035    0.0015    511231.3866    26906.9151    230722.7758    15381.5184    280508.6108    280508.6108
-0.0008    0.002    0.002    511405.3262    26916.0698    228187.4766    15212.4984    283217.8496    283217.8496
-0.001    0.003    0.0015    512749.1391    26986.7968    240738.5965    16049.2398    272010.5426    272010.5426
0.0004    0.0025    0.002    518356.1887    27281.9047    223569.6998    14904.6467    294786.4889    294786.4889
0.0002    0.0035    0.0015    519313.9685    27332.3141    235967.1563    15731.1438    283346.8122    283346.8122
-0.001    0.002    0.002    519486.2557    27341.3819    233414.5738    15560.9716    286071.6819    286071.6819
0.0002    0.0025    0.002    526421.7441    27706.4076    228725.9566    15248.3971    297695.7875    297695.7875
-0.0    0.0035    0.0015    527473.0468    27761.7393    241273.5736    16084.9049    286199.4732    286199.4732
-0.0    0.0025    0.002    534563.7959    28134.9366    233944.2501    15596.2833    300619.5457    300619.5457
-0.0002    0.0035    0.0015    535708.6215    28195.1906    246642.0277    16442.8018    289066.5938    289066.5938
0.001    0.004    0.0015    542675.5554    28561.8713    241903.1386    16126.8759    300772.4168    300772.4168
-0.0002    0.0025    0.002    542782.3441    28567.4918    239224.5805    15948.3054    303557.7635    303557.7635
-0.0004    0.0035    0.0015    544020.6926    28632.668    252072.5187    16804.8346    291948.1738    291948.1738
0.001    0.003    0.002    550119.9369    28953.6809    234568.5144    15637.901    315551.4225    315551.4225
0.0008    0.004    0.0015    550972.2523    28998.5396    247262.7891    16484.1859    303709.4632    303709.4632
-0.0004    0.0025    0.002    551077.3886    29004.0731    244566.9478    16304.4632    306510.4408    306510.4408
-0.0006    0.0035    0.0015    552409.26    29074.1716    257565.0466    17171.0031    294844.2135    294844.2135
0.0008    0.003    0.002    558399.6073    29389.453    239840.0412    15989.3361    318559.5661    318559.5661
0.0006    0.004    0.0015    559345.4456    29439.234    252684.4765    16845.6318    306660.9691    306660.9691
-0.0006    0.0025    0.002    559448.9295    29444.6805    249971.3518    16664.7568    309477.5777    309477.5777
-0.0008    0.0035    0.0015    560874.3239    29519.7013    263119.6112    17541.3074    297754.7126    297754.7126
0.0006    0.003    0.002    566755.7741    29829.2513    245173.6048    16344.907    321582.1693    321582.1693
0.0004    0.004    0.0015    567795.1353    29883.9545    258168.2008    17211.2134    309626.9346    309626.9346
-0.0008    0.0025    0.002    567896.9668    29889.314    255437.7927    17029.1862    312459.1741    312459.1741
-0.001    0.0035    0.0015    569415.8841    29969.2571    268736.2127    17915.7475    300679.6714    300679.6714
0.0004    0.003    0.002    575188.4373    30273.0756    250569.2053    16704.6137    324619.232    324619.232
0.0002    0.004    0.0015    576321.3214    30332.7011    263713.9618    17580.9308    312607.3596    312607.3596
-0.001    0.0025    0.002    576421.5005    30337.9737    260966.2705    17397.7514    315455.23    315455.23
0.0002    0.003    0.002    583697.5968    30720.9261    256026.8426    17068.4562    327670.7542    327670.7542
-0.0    0.004    0.0015    584924.0039    30785.4739    269321.7597    17954.784    315602.2442    315602.2442
-0.0    0.003    0.002    592283.2527    31172.8028    261546.5167    17436.4344    330736.736    330736.736
-0.0002    0.004    0.0015    593603.1827    31242.2728    274991.5945    18332.773    318611.5883    318611.5883
-0.0002    0.003    0.002    600945.4051    31628.7055    267128.2277    17808.5485    333817.1774    333817.1774
-0.0004    0.004    0.0015    602358.858    31703.0978    280723.466    18714.8977    321635.392    321635.392
0.001    0.0035    0.002    608623.6058    32032.8214    262221.3508    17481.4234    346402.255    346402.255
-0.0004    0.003    0.002    609684.0538    32088.6344    272771.9755    18184.7984    336912.0783    336912.0783
-0.0006    0.004    0.0015    611191.0296    32167.9489    286517.3744    19101.1583    324673.6552    324673.6552
0.0008    0.0035    0.002    617346.8804    32491.9411    267794.2582    17852.9505    349552.6222    349552.6222
-0.0006    0.003    0.002    618499.1988    32552.5894    278477.7601    18565.184    340021.4387    340021.4387
-0.0008    0.004    0.0015    620099.6976    32636.8262    292373.3197    19491.5546    327726.3779    327726.3779
0.0006    0.0035    0.002    626146.6513    32955.0869    273429.2024    18228.6135    352717.4489    352717.4489
-0.0008    0.003    0.002    627390.8403    33020.5705    284245.5816    18949.7054    343145.2587    343145.2587
-0.001    0.004    0.0015    629084.862    33109.7296    298291.3017    19886.0868    330793.5603    330793.5603
0.0004    0.0035    0.002    635022.9186    33422.2589    279126.1834    18608.4122    355896.7352    355896.7352
-0.001    0.003    0.002    636358.9782    33492.5778    290075.4399    19338.3627    346283.5383    346283.5383
0.0002    0.0035    0.002    643975.6824    33893.457    284885.2013    18992.3468    359090.4811    359090.4811
-0.0    0.0035    0.002    653004.9425    34368.6812    290706.256    19380.4171    362298.6865    362298.6865
-0.0002    0.0035    0.002    662110.6989    34847.9315    296589.3475    19772.6232    365521.3514    365521.3514
0.001    0.004    0.002    670129.5076    35269.9741    291431.66    19428.7773    378697.8476    378697.8476
-0.0004    0.0035    0.002    671292.9518    35331.208    302534.4759    20168.9651    368758.4759    368758.4759
0.0008    0.004    0.002    679296.3863    35752.4414    297305.9479    19820.3965    381990.4384    381990.4384
-0.0006    0.0035    0.002    680551.701    35818.5106    308541.6411    20569.4427    372010.0599    372010.0599
0.0006    0.004    0.002    688539.7614    36238.9348    303242.2727    20216.1515    385297.4887    385297.4887
-0.0008    0.0035    0.002    689886.9466    36309.8393    314610.8431    20974.0562    375276.1035    375276.1035
0.0004    0.004    0.002    697859.6329    36729.4544    309240.6343    20616.0423    388618.9986    388618.9986
-0.001    0.0035    0.002    699298.6886    36805.1941    320742.082    21382.8055    378556.6067    378556.6067
0.0002    0.004    0.002    707256.0008    37224.0    315301.0327    21020.0688    391954.9681    391954.9681
-0.0    0.004    0.002    716728.865    37722.5718    321423.468    21428.2312    395305.397    395305.397
-0.0002    0.004    0.002    726278.2257    38225.1698    327607.9401    21840.5293    398670.2856    398670.2856
-0.0004    0.004    0.002    735904.0827    38731.7938    333854.449    22256.9633    402049.6337    402049.6337
-0.0006    0.004    0.002    745606.4361    39242.444    340162.9948    22677.533    405443.4413    405443.4413
-0.0008    0.004    0.002    755385.2858    39757.1203    346533.5774    23102.2385    408851.7085    408851.7085
